Cod_setor,Situacao_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,V013,V014,V015,V016,V017,V018,V019,V020,V021,V022,V023,V024,V025,V026,V027,V028,V029,V030,V031,V032,V033,V034,V035,V036,V037,V038,V039,V040,V041,V042,V043,V044,V045,V046,V047,V048,V049,V050,V051,V052,V053,V054,V055,V056,V057,V058,V059,V060,V061,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
230533210000003,8,398,398,153,11,151,42,5,5,5,2,16,0,0,0,8,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,1,0,0,5,6,11,8,7,4,2,9,6,3,5,9,12,13,12,10,11,7,8,7,12,7,4,13,9,3,5,13,6,6,5,8,1,7,6,6,2,6,4,2,4,5,4,4,0,6,4,3,4,3,3,9,4,4,2,0,5,3,2,2,2,3,1,3,1,1,1,4,1,1,0,1,1,2,2,0,1,2,1,1,0,3,1,4,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
230533215000001,1,171,169,49,28,49,16,2,1,3,0,19,0,3,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,1,5,4,2,3,4,6,2,4,2,5,6,3,2,2,4,2,3,6,2,4,1,4,4,0,3,1,2,1,2,1,3,2,5,2,2,0,3,2,4,2,3,3,3,4,0,1,1,2,0,2,2,0,1,3,2,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230533215000002,8,482,474,198,31,146,51,8,6,2,0,28,0,1,0,8,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,6,5,9,6,8,7,9,9,7,9,9,11,8,4,7,11,6,13,11,13,12,11,14,9,8,10,8,11,5,12,9,4,5,4,8,11,5,4,8,9,5,7,4,5,7,6,4,5,1,5,3,3,4,3,4,2,2,7,2,4,2,3,2,4,6,0,2,3,3,3,5,6,2,3,1,2,1,1,3,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230533215000003,8,162,160,70,10,46,12,4,0,1,0,13,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,2,3,2,1,7,3,3,3,2,2,4,2,5,4,3,2,4,4,3,1,5,4,7,5,4,2,5,3,2,1,5,2,3,5,1,2,3,3,0,2,4,0,2,0,1,0,1,1,1,4,3,0,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
230533215000005,8,85,85,27,10,39,3,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,1,0,2,0,0,1,1,0,2,2,0,3,1,4,1,4,1,0,1,2,1,0,3,1,2,3,1,0,1,0,3,2,0,1,0,1,0,1,2,2,2,1,2,3,1,1,0,2,3,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230533220000001,1,71,71,33,1,21,10,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,1,0,4,0,0,0,2,3,2,2,4,3,2,2,1,0,1,0,4,0,0,3,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,2,2,2,3,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230533220000002,8,363,363,155,11,112,45,6,2,1,0,21,0,2,1,7,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,0,1,0,1,4,2,4,4,2,5,2,3,5,6,9,9,12,16,5,10,11,10,8,6,5,7,6,4,9,6,7,7,7,6,6,8,1,4,3,11,2,4,3,8,3,4,1,4,2,1,7,3,2,5,3,4,3,3,3,3,2,4,5,7,2,1,3,3,5,1,1,1,1,2,1,3,1,4,0,0,0,1,1,3,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230533220000003,8,105,102,47,3,40,9,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,1,2,1,3,0,4,4,3,4,1,0,2,2,1,4,0,2,2,3,2,4,1,5,5,1,1,4,2,3,1,0,1,0,1,2,0,2,0,1,0,0,2,2,0,1,0,1,3,1,1,0,2,1,1,2,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230533230000001,1,206,206,32,52,71,27,1,3,2,0,13,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,3,2,1,0,5,5,3,7,1,2,2,4,5,6,8,2,5,3,8,6,4,3,5,4,5,3,6,5,5,1,4,3,1,3,5,4,1,3,0,1,4,1,6,3,2,3,3,0,0,3,1,0,0,2,2,1,0,2,1,1,2,1,0,1,2,2,3,0,2,1,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230533230000002,8,461,461,165,44,164,35,8,1,2,1,22,1,7,0,8,2,1,0,0,0,0,11,1,1,1,0,0,2,0,1,1,1,3,0,4,1,11,8,9,4,11,6,7,6,5,7,7,8,9,6,9,12,8,10,11,9,6,14,8,7,2,14,5,11,8,10,4,9,7,3,2,3,3,5,2,2,4,13,6,6,7,8,5,4,9,4,6,7,2,5,3,3,3,3,9,3,4,1,1,1,2,2,3,6,2,2,0,1,4,0,2,2,0,2,1,1,2,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
230533230000003,8,301,301,122,7,105,27,4,3,2,0,17,1,1,0,8,1,3,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,1,7,6,6,8,3,3,3,6,5,5,12,6,3,8,4,12,7,6,5,6,8,3,4,2,5,4,5,2,7,4,5,6,5,5,4,2,7,3,1,4,2,4,2,4,4,3,3,4,4,5,4,2,6,1,4,0,3,2,1,4,3,1,1,0,1,3,1,2,2,1,1,1,1,0,0,2,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
230535705000001,1,237,237,83,38,73,14,6,0,0,0,11,3,7,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,4,2,3,5,3,3,6,2,4,4,3,7,3,7,5,5,5,4,4,6,4,3,6,4,2,7,5,4,5,8,1,3,2,6,4,2,5,2,6,2,1,2,3,4,1,3,6,3,3,0,2,2,2,2,4,4,1,2,1,2,4,0,1,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000002,1,492,492,223,26,132,42,6,9,2,2,35,0,6,0,5,0,4,0,0,0,0,7,1,0,2,1,1,0,0,0,1,0,0,1,5,9,7,5,8,6,6,8,7,10,6,17,5,9,10,8,9,8,3,9,8,8,7,15,14,5,9,6,8,10,14,10,7,7,9,13,4,12,6,7,5,6,4,9,4,6,3,6,6,6,2,4,4,1,4,4,5,5,2,6,3,5,4,3,7,3,3,5,3,1,1,2,2,1,2,1,0,3,0,1,1,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
230535705000003,2,204,204,90,9,55,19,7,6,1,0,7,0,2,0,7,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,2,2,5,3,3,5,1,0,3,2,2,0,6,5,3,5,6,9,7,7,6,1,5,3,6,6,1,4,1,5,3,5,4,2,4,2,4,2,0,2,1,1,1,1,0,1,2,2,1,2,1,0,1,1,4,5,3,1,3,2,4,0,1,1,1,0,2,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000004,2,395,393,131,61,111,47,5,6,1,0,22,1,3,0,4,1,2,0,0,0,0,4,0,0,0,2,0,0,0,1,1,0,0,0,7,4,6,7,5,6,5,6,7,4,7,4,8,9,9,6,6,9,4,9,9,8,5,13,8,7,8,10,6,5,4,3,3,6,8,7,6,8,2,5,9,8,11,5,4,6,4,2,5,5,5,5,3,4,1,3,1,6,4,3,4,6,6,2,3,0,3,0,0,1,1,3,1,0,1,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
230535705000005,8,286,277,104,24,78,42,7,6,2,0,18,1,1,0,2,0,1,0,0,0,0,9,1,1,2,1,0,0,1,0,1,0,0,2,9,4,3,6,4,2,8,6,10,2,6,6,6,2,7,5,2,5,3,6,2,3,4,3,6,3,4,4,9,3,5,5,3,5,6,4,8,3,4,1,5,3,3,4,1,7,3,2,2,4,2,3,4,0,2,1,5,2,4,2,2,0,1,2,4,5,1,4,1,0,1,2,0,1,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000006,8,288,286,71,59,82,36,8,2,3,0,17,0,3,0,2,0,5,0,0,0,0,7,1,0,0,1,0,0,1,1,0,0,1,2,4,6,3,8,6,5,3,6,3,6,2,4,10,8,7,4,7,2,3,8,11,2,13,8,7,4,6,7,4,6,7,5,3,1,5,2,3,1,2,3,5,3,6,6,3,5,4,4,2,3,0,0,5,2,1,1,2,4,0,3,1,1,0,1,2,1,0,3,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000007,8,331,328,136,17,115,28,9,0,1,1,15,0,1,0,2,3,3,0,0,0,0,7,0,1,0,0,0,0,0,3,0,1,0,2,3,5,6,7,11,5,6,6,4,5,6,5,4,10,9,4,11,4,4,9,5,7,2,7,11,5,6,4,9,9,7,6,9,7,4,6,4,5,4,6,3,6,7,5,5,2,3,3,2,4,2,6,2,2,1,3,1,0,2,4,1,0,0,1,1,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
230535705000008,7,784,776,272,27,255,94,25,12,3,2,54,0,6,1,12,19,0,0,0,0,2,16,2,2,1,1,0,3,1,2,0,1,2,1,18,9,15,19,11,19,15,20,20,19,11,15,11,17,20,15,17,18,12,27,18,25,12,22,20,16,18,18,9,14,8,13,13,11,13,13,8,8,7,5,8,4,16,10,3,5,14,6,7,7,3,5,8,4,4,7,7,6,2,6,1,0,3,5,2,3,5,2,1,0,2,2,0,1,1,2,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
230535705000009,7,259,256,75,20,86,38,6,3,0,0,20,0,0,0,5,0,3,0,0,0,2,7,1,1,1,0,0,0,0,1,1,1,1,0,3,3,5,6,6,3,7,2,7,6,3,5,2,4,6,2,6,3,8,7,7,5,3,8,3,4,7,8,3,10,4,3,7,3,4,3,3,4,2,4,5,2,2,3,4,2,1,3,0,5,1,3,1,1,2,3,1,4,2,1,3,4,1,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000010,8,229,229,38,60,96,17,0,0,4,0,4,0,5,1,3,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,1,3,8,3,5,6,1,5,8,6,2,1,6,4,7,2,0,5,5,3,9,3,4,6,6,3,2,3,5,5,6,6,6,3,6,3,5,2,4,2,3,0,1,0,0,1,0,0,2,1,2,1,2,3,1,1,1,3,2,2,2,5,3,4,3,2,1,0,0,0,0,2,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
230535705000011,5,430,425,124,78,136,41,7,5,2,1,20,0,3,0,11,2,0,0,0,0,0,5,1,0,0,0,0,1,1,1,1,0,0,0,5,5,5,6,2,7,3,4,3,10,5,9,8,7,6,10,4,4,4,7,12,5,6,16,11,10,9,14,9,5,5,6,4,6,7,7,8,6,5,8,7,9,8,4,6,10,1,1,6,8,4,6,6,0,4,1,5,2,7,3,4,3,1,4,1,9,2,2,6,2,1,2,3,0,2,0,0,0,2,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230535705000012,8,1044,1042,378,143,309,92,32,18,4,2,39,1,5,0,13,8,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,2,2,1,18,22,13,21,15,23,15,13,22,19,18,20,21,18,22,18,12,15,19,21,26,22,19,18,21,17,23,25,22,12,21,23,18,18,14,16,15,20,15,19,18,19,14,19,9,10,7,8,8,9,11,11,13,10,3,5,5,10,5,8,15,7,6,4,3,5,3,6,1,5,1,2,2,3,1,2,1,1,3,1,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000013,8,108,105,35,6,29,13,2,1,3,1,3,2,8,0,2,0,0,0,0,0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,4,3,3,5,2,3,1,1,1,3,2,1,1,1,2,3,3,3,3,1,0,2,4,0,2,3,5,2,0,0,2,0,3,2,6,1,1,2,1,2,0,1,1,0,1,2,1,1,0,2,1,0,0,1,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000014,8,226,224,80,35,51,27,8,2,2,0,7,0,5,0,5,0,4,0,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,1,3,4,0,5,3,9,3,5,5,3,4,1,2,4,5,3,4,1,5,5,4,2,5,2,3,4,7,8,7,5,5,7,2,1,3,6,2,6,2,3,1,3,4,4,1,4,4,0,7,1,3,2,2,1,3,2,0,3,0,2,0,2,2,1,0,0,2,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000015,8,731,717,209,93,234,94,7,4,2,1,41,1,5,0,21,0,6,0,0,0,0,7,0,1,1,0,1,0,1,1,0,0,0,2,14,15,13,16,15,10,14,14,15,21,24,17,23,23,21,13,19,14,12,15,11,13,14,9,8,10,13,9,9,10,8,12,13,13,16,11,8,7,5,10,12,10,7,8,7,12,6,9,7,5,5,7,6,5,6,6,4,4,6,4,5,3,1,3,4,3,1,4,1,2,3,2,2,2,0,2,0,3,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230535705000016,1,211,210,67,37,71,20,1,1,1,0,7,0,2,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,8,2,2,3,2,5,2,4,4,8,6,9,3,3,4,2,5,4,4,2,4,3,5,2,5,1,1,4,4,4,0,4,5,2,5,5,1,2,1,4,5,3,3,5,1,3,4,0,0,3,1,4,2,1,3,1,2,1,2,2,2,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000017,1,332,332,152,14,105,23,9,6,0,1,18,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,3,8,9,7,7,7,2,7,6,8,4,8,6,7,8,9,3,8,5,8,4,8,11,5,9,9,9,7,6,5,7,3,4,9,3,7,3,4,3,8,5,5,2,8,0,2,5,3,1,5,1,1,2,2,2,0,3,2,2,2,2,4,2,1,1,0,2,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230535705000018,2,356,356,135,41,89,34,3,11,2,1,28,1,1,1,9,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,1,1,7,4,2,5,3,4,6,2,4,0,4,9,6,4,6,8,8,3,4,6,2,18,4,6,6,8,8,7,7,6,5,6,8,6,7,4,6,3,5,3,5,4,8,5,2,8,3,5,3,7,5,6,2,7,5,3,4,2,2,5,8,3,2,0,1,2,1,5,1,1,0,2,4,1,1,1,0,1,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230535705000019,2,288,288,119,20,77,28,7,8,1,0,14,2,5,0,5,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,4,6,6,0,1,4,6,5,5,7,9,2,6,2,2,9,8,5,5,4,5,3,7,8,5,4,3,8,5,9,3,3,7,6,4,3,6,0,6,3,10,4,4,5,5,6,5,0,3,1,1,2,3,2,2,2,3,1,1,1,2,2,1,1,1,2,2,1,1,1,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535705000020,8,103,103,20,28,30,8,0,4,2,0,7,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,4,3,1,0,3,1,0,1,0,6,2,0,0,1,3,2,4,2,1,2,4,3,3,4,0,3,0,1,0,2,2,2,3,4,2,2,1,0,2,0,1,4,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,2,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230535710000001,1,290,290,95,37,92,34,0,7,1,1,15,0,3,0,5,0,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,1,0,0,4,3,10,4,5,9,3,4,1,1,3,6,6,5,10,2,3,5,8,1,4,4,9,5,3,6,4,4,2,8,7,3,10,4,5,2,4,5,6,3,5,3,3,4,8,4,1,4,2,3,3,0,2,2,1,4,0,1,1,0,5,4,5,2,2,6,2,1,4,2,0,1,1,0,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535710000003,8,623,621,169,121,183,54,11,10,5,3,38,0,5,0,8,13,1,0,0,0,1,8,1,0,1,0,0,0,1,0,2,1,1,1,5,10,8,9,14,16,12,8,8,12,6,8,10,17,8,14,11,14,13,13,12,6,8,12,14,7,15,8,9,9,12,18,8,14,9,10,8,10,4,8,10,16,7,7,5,8,5,8,7,6,4,7,9,6,4,5,8,4,6,6,5,4,3,3,6,5,1,2,4,1,1,2,2,2,3,1,0,3,2,0,0,1,3,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
230535710000004,5,219,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
230535710000005,8,234,234,80,31,77,21,3,5,0,0,6,0,5,0,3,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,3,2,2,4,4,7,3,3,5,5,2,8,3,6,7,3,5,7,6,4,3,2,5,3,4,4,5,4,1,2,5,4,1,6,4,1,5,2,6,2,3,1,4,4,3,1,4,1,2,1,1,2,1,2,0,1,2,4,3,1,3,1,3,2,2,0,2,3,3,1,0,0,0,4,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535710000006,8,258,258,107,18,66,27,10,4,1,2,16,1,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,5,5,4,2,4,1,1,3,2,7,7,8,8,2,8,7,5,4,4,8,5,3,4,9,7,5,5,4,1,6,5,3,4,3,4,2,6,5,4,3,4,3,3,1,2,0,0,3,1,0,4,4,0,4,3,0,3,3,2,0,3,4,0,1,1,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230535710000007,8,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
230535715000001,1,59,59,18,9,19,4,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,2,1,3,0,0,1,2,0,0,1,1,0,0,0,0,2,1,3,1,1,1,0,0,2,0,2,0,0,1,1,2,2,2,2,0,1,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,1,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230535715000002,8,249,246,48,64,103,12,2,0,2,0,10,0,3,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1,0,1,6,7,8,3,7,8,7,5,3,6,2,4,11,5,3,3,2,5,4,5,2,3,3,1,5,5,6,4,1,4,6,2,2,9,1,1,4,2,2,3,4,5,4,4,4,1,4,1,7,2,3,0,3,0,0,3,2,3,0,4,5,1,0,0,2,3,2,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535715000003,8,68,68,26,3,27,4,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,3,1,1,2,2,0,1,1,3,1,2,1,3,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,1,1,0,2,1,6,1,0,1,1,1,2,0,1,0,1,0,0,1,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535715000004,8,75,74,36,6,15,6,0,3,1,0,3,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,3,0,1,2,1,0,1,1,0,1,2,2,2,3,1,2,1,0,1,1,1,1,1,1,0,3,3,0,1,2,0,0,1,2,1,2,0,0,1,0,2,3,0,1,1,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230540705000001,1,271,271,107,21,67,32,3,3,2,0,17,1,5,0,9,2,2,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,4,3,5,2,2,2,1,3,5,2,5,7,8,1,5,3,5,4,6,4,3,5,7,4,5,5,4,1,6,3,4,4,1,4,7,3,3,6,4,7,1,2,4,2,5,5,5,7,5,4,0,6,4,4,4,2,2,1,1,2,1,2,1,2,2,3,1,2,2,2,1,2,0,2,0,2,1,2,3,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230540705000002,1,332,332,116,25,85,52,0,7,4,0,27,0,4,0,11,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,3,2,2,4,6,3,5,3,3,5,9,6,6,3,4,5,5,8,7,6,2,4,8,7,6,0,7,8,8,4,8,6,4,1,10,5,14,6,4,4,1,6,7,4,5,1,1,4,4,3,5,4,2,3,3,3,3,3,2,3,2,1,2,2,1,3,4,3,6,0,0,1,1,0,3,2,2,2,2,4,0,1,0,2,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0
230540705000003,1,407,407,141,36,90,45,8,8,1,2,54,0,8,0,10,2,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,4,13,3,6,5,4,4,8,4,8,8,6,7,10,8,8,9,11,8,11,8,8,13,10,5,5,12,4,4,4,2,3,3,5,3,6,7,7,9,7,7,5,4,7,4,4,6,11,1,5,2,6,3,0,6,3,4,2,4,6,2,3,1,2,1,4,4,4,2,2,4,1,1,1,0,2,0,1,1,0,1,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
230540705000004,1,373,373,163,10,95,34,0,5,3,4,40,2,6,0,9,1,1,0,0,0,0,8,0,1,0,1,1,0,1,0,1,1,0,2,7,6,7,2,8,6,9,3,6,9,2,4,6,4,4,11,3,7,6,8,5,6,5,7,6,9,4,2,6,9,3,8,9,2,3,7,2,4,3,5,2,3,6,6,3,1,7,5,4,4,4,5,0,1,6,4,1,5,3,2,2,3,4,1,2,1,5,7,5,2,3,4,5,0,2,2,0,3,3,4,1,0,3,2,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0
230540705000005,1,205,204,92,11,44,29,0,0,0,1,8,0,4,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,1,0,6,4,2,1,3,2,4,3,5,1,3,3,5,3,4,2,6,4,4,6,5,10,2,2,6,4,5,2,1,4,1,4,0,2,1,5,2,3,1,1,1,6,3,3,3,1,5,2,3,4,0,1,4,1,1,2,1,1,2,1,3,1,1,1,2,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
230540705000006,1,319,319,146,15,90,34,4,1,0,2,15,1,7,0,3,0,1,0,0,0,0,8,2,0,1,0,0,2,1,0,1,1,0,0,4,5,3,1,2,6,2,3,4,6,9,9,10,7,2,6,7,8,6,4,5,2,5,2,9,5,2,5,4,6,11,7,3,10,6,5,2,8,5,7,5,9,5,3,6,4,3,6,3,7,4,4,0,2,5,1,0,3,1,2,2,1,1,2,1,3,1,2,0,1,1,4,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230540705000007,1,513,512,196,14,169,70,13,6,2,0,35,2,1,0,5,0,0,0,0,0,0,16,3,1,2,1,2,2,1,1,0,3,0,0,6,18,14,14,13,7,5,15,9,11,16,17,12,13,15,12,8,11,10,21,7,12,10,8,8,12,5,6,11,9,2,1,6,4,13,8,6,4,8,7,5,6,5,4,6,3,3,2,4,2,2,3,0,5,2,3,1,3,1,4,0,0,4,1,4,3,0,0,2,3,2,2,1,3,1,2,2,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
230540705000008,1,315,314,132,15,97,30,8,4,2,1,21,0,2,0,3,0,0,0,0,0,0,6,1,1,1,1,0,0,2,0,0,0,0,0,5,5,6,6,6,13,5,9,6,7,3,5,4,3,5,7,5,8,6,7,5,6,4,5,9,10,5,4,5,5,6,6,5,6,4,3,4,0,1,4,1,2,3,6,2,4,4,4,2,5,1,1,5,1,2,6,1,6,2,3,1,0,2,3,1,2,2,1,2,2,1,2,0,1,1,1,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
