"","Cod_setor","age_sex_group","population"
"837","230440005060905","F_15_24",54
"838","230440005060905","F_25_44",108
"839","230440005060905","F_45_64",50
"840","230440005060905","F_64more",19
"841","230440005060906","M_14less",122
"842","230440005060906","M_15_24",82
"843","230440005060906","M_25_44",153
"844","230440005060906","M_45_64",75
"845","230440005060906","M_64more",32
"846","230440005060906","F_14less",96
"847","230440005060906","F_15_24",101
"848","230440005060906","F_25_44",180
"849","230440005060906","F_45_64",102
"850","230440005060906","F_64more",46
"851","230440005060907","M_14less",70
"852","230440005060907","M_15_24",63
"853","230440005060907","M_25_44",73
"854","230440005060907","M_45_64",51
"855","230440005060907","M_64more",11
"856","230440005060907","F_14less",63
"857","230440005060907","F_15_24",70
"858","230440005060907","F_25_44",79
"859","230440005060907","F_45_64",66
"860","230440005060907","F_64more",18
"861","230440005060908","M_14less",195
"862","230440005060908","M_15_24",106
"863","230440005060908","M_25_44",179
"864","230440005060908","M_45_64",63
"865","230440005060908","M_64more",12
"866","230440005060908","F_14less",159
"867","230440005060908","F_15_24",101
"868","230440005060908","F_25_44",200
"869","230440005060908","F_45_64",79
"870","230440005060908","F_64more",23
"871","230440005060909","M_14less",221
"872","230440005060909","M_15_24",114
"873","230440005060909","M_25_44",181
"874","230440005060909","M_45_64",87
"875","230440005060909","M_64more",18
"876","230440005060909","F_14less",193
"877","230440005060909","F_15_24",127
"878","230440005060909","F_25_44",239
"879","230440005060909","F_45_64",92
"880","230440005060909","F_64more",25
"881","230440005060910","M_14less",134
"882","230440005060910","M_15_24",114
"883","230440005060910","M_25_44",143
"884","230440005060910","M_45_64",74
"885","230440005060910","M_64more",23
"886","230440005060910","F_14less",121
"887","230440005060910","F_15_24",96
"888","230440005060910","F_25_44",163
"889","230440005060910","F_45_64",79
"890","230440005060910","F_64more",44
"891","230440005060911","M_14less",120
"892","230440005060911","M_15_24",103
"893","230440005060911","M_25_44",122
"894","230440005060911","M_45_64",55
"895","230440005060911","M_64more",16
"896","230440005060911","F_14less",96
"897","230440005060911","F_15_24",85
"898","230440005060911","F_25_44",156
"899","230440005060911","F_45_64",66
"900","230440005060911","F_64more",32
"901","230440005060994","M_14less",155
"902","230440005060994","M_15_24",99
"903","230440005060994","M_25_44",115
"904","230440005060994","M_45_64",50
"905","230440005060994","M_64more",8
"906","230440005060994","F_14less",180
"907","230440005060994","F_15_24",79
"908","230440005060994","F_25_44",149
"909","230440005060994","F_45_64",55
"910","230440005060994","F_64more",12
"911","230440005070030","M_14less",57
"912","230440005070030","M_15_24",68
"913","230440005070030","M_25_44",112
"914","230440005070030","M_45_64",82
"915","230440005070030","M_64more",28
"916","230440005070030","F_14less",66
"917","230440005070030","F_15_24",73
"918","230440005070030","F_25_44",137
"919","230440005070030","F_45_64",128
"920","230440005070030","F_64more",70
"921","230440005070031","M_14less",65
"922","230440005070031","M_15_24",54
"923","230440005070031","M_25_44",87
"924","230440005070031","M_45_64",65
"925","230440005070031","M_64more",24
"926","230440005070031","F_14less",46
"927","230440005070031","F_15_24",60
"928","230440005070031","F_25_44",102
"929","230440005070031","F_45_64",78
"930","230440005070031","F_64more",49
"931","230440005070032","M_14less",71
"932","230440005070032","M_15_24",71
"933","230440005070032","M_25_44",125
"934","230440005070032","M_45_64",77
"935","230440005070032","M_64more",28
"936","230440005070032","F_14less",75
"937","230440005070032","F_15_24",80
"938","230440005070032","F_25_44",147
"939","230440005070032","F_45_64",111
"940","230440005070032","F_64more",62
"941","230440005070033","M_14less",49
"942","230440005070033","M_15_24",42
"943","230440005070033","M_25_44",68
"944","230440005070033","M_45_64",31
"945","230440005070033","M_64more",15
"946","230440005070033","F_14less",48
"947","230440005070033","F_15_24",35
"948","230440005070033","F_25_44",74
"949","230440005070033","F_45_64",54
"950","230440005070033","F_64more",29
"951","230440005070034","M_14less",57
"952","230440005070034","M_15_24",89
"953","230440005070034","M_25_44",95
"954","230440005070034","M_45_64",67
"955","230440005070034","M_64more",32
"956","230440005070034","F_14less",72
"957","230440005070034","F_15_24",65
"958","230440005070034","F_25_44",137
"959","230440005070034","F_45_64",118
"960","230440005070034","F_64more",48
"961","230440005070035","M_14less",106
"962","230440005070035","M_15_24",81
"963","230440005070035","M_25_44",143
"964","230440005070035","M_45_64",103
"965","230440005070035","M_64more",41
"966","230440005070035","F_14less",82
"967","230440005070035","F_15_24",103
"968","230440005070035","F_25_44",181
"969","230440005070035","F_45_64",148
"970","230440005070035","F_64more",62
"971","230440005070036","M_14less",56
"972","230440005070036","M_15_24",57
"973","230440005070036","M_25_44",85
"974","230440005070036","M_45_64",63
"975","230440005070036","M_64more",17
"976","230440005070036","F_14less",45
"977","230440005070036","F_15_24",69
"978","230440005070036","F_25_44",112
"979","230440005070036","F_45_64",100
"980","230440005070036","F_64more",44
"981","230440005070037","M_14less",39
"982","230440005070037","M_15_24",57
"983","230440005070037","M_25_44",88
"984","230440005070037","M_45_64",74
"985","230440005070037","M_64more",21
"986","230440005070037","F_14less",53
"987","230440005070037","F_15_24",64
"988","230440005070037","F_25_44",113
"989","230440005070037","F_45_64",97
"990","230440005070037","F_64more",54
"991","230440005070038","M_14less",51
"992","230440005070038","M_15_24",37
"993","230440005070038","M_25_44",79
"994","230440005070038","M_45_64",64
"995","230440005070038","M_64more",17
"996","230440005070038","F_14less",44
"997","230440005070038","F_15_24",64
"998","230440005070038","F_25_44",92
"999","230440005070038","F_45_64",81
"1000","230440005070038","F_64more",46
"1001","230440005070039","M_14less",46
"1002","230440005070039","M_15_24",49
"1003","230440005070039","M_25_44",95
"1004","230440005070039","M_45_64",49
"1005","230440005070039","M_64more",18
"1006","230440005070039","F_14less",50
"1007","230440005070039","F_15_24",42
"1008","230440005070039","F_25_44",119
"1009","230440005070039","F_45_64",71
"1010","230440005070039","F_64more",47
"1011","230440005070040","M_14less",77
"1012","230440005070040","M_15_24",66
"1013","230440005070040","M_25_44",163
"1014","230440005070040","M_45_64",87
"1015","230440005070040","M_64more",29
"1016","230440005070040","F_14less",66
"1017","230440005070040","F_15_24",94
"1018","230440005070040","F_25_44",201
"1019","230440005070040","F_45_64",86
"1020","230440005070040","F_64more",50
"1021","230440005070041","M_14less",81
"1022","230440005070041","M_15_24",52
"1023","230440005070041","M_25_44",83
"1024","230440005070041","M_45_64",52
"1025","230440005070041","M_64more",13
"1026","230440005070041","F_14less",80
"1027","230440005070041","F_15_24",48
"1028","230440005070041","F_25_44",87
"1029","230440005070041","F_45_64",52
"1030","230440005070041","F_64more",19
"1031","230440005070042","M_14less",56
"1032","230440005070042","M_15_24",65
"1033","230440005070042","M_25_44",98
"1034","230440005070042","M_45_64",73
"1035","230440005070042","M_64more",19
"1036","230440005070042","F_14less",60
"1037","230440005070042","F_15_24",80
"1038","230440005070042","F_25_44",116
"1039","230440005070042","F_45_64",98
"1040","230440005070042","F_64more",40
"1041","230440005070043","M_14less",52
"1042","230440005070043","M_15_24",51
"1043","230440005070043","M_25_44",73
"1044","230440005070043","M_45_64",67
"1045","230440005070043","M_64more",17
"1046","230440005070043","F_14less",35
"1047","230440005070043","F_15_24",57
"1048","230440005070043","F_25_44",101
"1049","230440005070043","F_45_64",112
"1050","230440005070043","F_64more",52
"1051","230440005070044","M_14less",43
"1052","230440005070044","M_15_24",74
"1053","230440005070044","M_25_44",80
"1054","230440005070044","M_45_64",78
"1055","230440005070044","M_64more",33
"1056","230440005070044","F_14less",28
"1057","230440005070044","F_15_24",61
"1058","230440005070044","F_25_44",90
"1059","230440005070044","F_45_64",110
"1060","230440005070044","F_64more",61
"1061","230440005070045","M_14less",17
"1062","230440005070045","M_15_24",18
"1063","230440005070045","M_25_44",24
"1064","230440005070045","M_45_64",15
"1065","230440005070045","M_64more",2
"1066","230440005070045","F_14less",23
"1067","230440005070045","F_15_24",13
"1068","230440005070045","F_25_44",22
"1069","230440005070045","F_45_64",18
"1070","230440005070045","F_64more",7
"1071","230440005070046","M_14less",65
"1072","230440005070046","M_15_24",79
"1073","230440005070046","M_25_44",105
"1074","230440005070046","M_45_64",77
"1075","230440005070046","M_64more",29
"1076","230440005070046","F_14less",59
"1077","230440005070046","F_15_24",81
"1078","230440005070046","F_25_44",146
"1079","230440005070046","F_45_64",109
"1080","230440005070046","F_64more",52
"1081","230440005070047","M_14less",83
"1082","230440005070047","M_15_24",87
"1083","230440005070047","M_25_44",168
"1084","230440005070047","M_45_64",89
"1085","230440005070047","M_64more",27
"1086","230440005070047","F_14less",95
"1087","230440005070047","F_15_24",89
"1088","230440005070047","F_25_44",203
"1089","230440005070047","F_45_64",144
"1090","230440005070047","F_64more",81
"1091","230440005070048","M_14less",46
"1092","230440005070048","M_15_24",66
"1093","230440005070048","M_25_44",94
"1094","230440005070048","M_45_64",73
"1095","230440005070048","M_64more",19
"1096","230440005070048","F_14less",44
"1097","230440005070048","F_15_24",67
"1098","230440005070048","F_25_44",107
"1099","230440005070048","F_45_64",85
"1100","230440005070048","F_64more",50
"1101","230440005070049","M_14less",105
"1102","230440005070049","M_15_24",71
"1103","230440005070049","M_25_44",153
"1104","230440005070049","M_45_64",106
"1105","230440005070049","M_64more",33
"1106","230440005070049","F_14less",84
"1107","230440005070049","F_15_24",91
"1108","230440005070049","F_25_44",197
"1109","230440005070049","F_45_64",133
"1110","230440005070049","F_64more",68
"1111","230440005070050","M_14less",74
"1112","230440005070050","M_15_24",82
"1113","230440005070050","M_25_44",144
"1114","230440005070050","M_45_64",92
"1115","230440005070050","M_64more",28
"1116","230440005070050","F_14less",73
"1117","230440005070050","F_15_24",103
"1118","230440005070050","F_25_44",191
"1119","230440005070050","F_45_64",151
"1120","230440005070050","F_64more",51
"1121","230440005070051","M_14less",69
"1122","230440005070051","M_15_24",62
"1123","230440005070051","M_25_44",97
"1124","230440005070051","M_45_64",45
"1125","230440005070051","M_64more",17
"1126","230440005070051","F_14less",69
"1127","230440005070051","F_15_24",62
"1128","230440005070051","F_25_44",109
"1129","230440005070051","F_45_64",65
"1130","230440005070051","F_64more",26
"1131","230440005070052","M_14less",106
"1132","230440005070052","M_15_24",77
"1133","230440005070052","M_25_44",113
"1134","230440005070052","M_45_64",77
"1135","230440005070052","M_64more",20
"1136","230440005070052","F_14less",95
"1137","230440005070052","F_15_24",80
"1138","230440005070052","F_25_44",134
"1139","230440005070052","F_45_64",71
"1140","230440005070052","F_64more",34
"1141","230440005070053","M_14less",136
"1142","230440005070053","M_15_24",102
"1143","230440005070053","M_25_44",208
"1144","230440005070053","M_45_64",91
"1145","230440005070053","M_64more",21
"1146","230440005070053","F_14less",132
"1147","230440005070053","F_15_24",132
"1148","230440005070053","F_25_44",190
"1149","230440005070053","F_45_64",113
"1150","230440005070053","F_64more",36
"1151","230440005070054","M_14less",50
"1152","230440005070054","M_15_24",57
"1153","230440005070054","M_25_44",88
"1154","230440005070054","M_45_64",73
"1155","230440005070054","M_64more",20
"1156","230440005070054","F_14less",47
"1157","230440005070054","F_15_24",55
"1158","230440005070054","F_25_44",106
"1159","230440005070054","F_45_64",99
"1160","230440005070054","F_64more",48
"1161","230440005070055","M_14less",45
"1162","230440005070055","M_15_24",30
"1163","230440005070055","M_25_44",67
"1164","230440005070055","M_45_64",38
"1165","230440005070055","M_64more",7
"1166","230440005070055","F_14less",60
"1167","230440005070055","F_15_24",52
"1168","230440005070055","F_25_44",55
"1169","230440005070055","F_45_64",48
"1170","230440005070055","F_64more",19
"1171","230440005070056","M_14less",100
"1172","230440005070056","M_15_24",53
"1173","230440005070056","M_25_44",110
"1174","230440005070056","M_45_64",53
"1175","230440005070056","M_64more",12
"1176","230440005070056","F_14less",80
"1177","230440005070056","F_15_24",94
"1178","230440005070056","F_25_44",122
"1179","230440005070056","F_45_64",78
"1180","230440005070056","F_64more",32
"1181","230440005070057","M_14less",92
"1182","230440005070057","M_15_24",79
"1183","230440005070057","M_25_44",114
"1184","230440005070057","M_45_64",72
"1185","230440005070057","M_64more",18
"1186","230440005070057","F_14less",88
"1187","230440005070057","F_15_24",88
"1188","230440005070057","F_25_44",152
"1189","230440005070057","F_45_64",107
"1190","230440005070057","F_64more",47
"1191","230440005070058","M_14less",122
